pair_id,para_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
CD011157,2,7,"Meditation practice might be beneficial for the quality of life of haematologically-diseased patients, with higher scores for participants in the mediation arms compared to the participants in the usual care control group (low quality of evidence).",delete,[],5,0.6666666666666666,4,12
CD011157,2,8,"Levels of depression decreased for those practising meditation in both the spiritually-framed meditation group and the secularly-focused meditation group in comparison to the usual care control group, whose levels of depression remained constant (low quality of evidence).",rephrase,['Participants practising meditation reported better physical health and levels of depression could be decreased.'],5,0.75,4,12
CD011157,2,9,"The influence of meditation practice on overall survival, fatigue, anxiety, quality of sleep and adverse events remained unclear, as these outcomes were not evaluated in the included trial.",rephrase,"['Most of our pre-defined outcomes (overall survival, anxiety, fatigue, quality of sleep, and adverse events) were not reported at all.']",6,0.8333333333333334,5,12
CD011157,3,10,"To estimate the effects of meditation practice for patients suffering from haematological malignancies, more high quality randomised controlled trials are needed.",rephrase,['More high-quality and larger randomised controlled trials are needed to validate possible positive effects of meditation practice for haematologically-diseased patients.'],7,0.9166666666666666,5,12
CD011157,3,11,At present there is not enough information available on the effects of meditation in haematologically-diseased patients to draw any conclusion.,rephrase,"['There were not enough data available to determine the effectiveness of meditation practice on haematologically-diseased patients, thus the role of meditation in the treatment of haematological malignancies remains unclear.']",8,1.0,5,12
CD012058,0,0,We included in this review a total of 17 studies with 1988 participants (evidence current until November 2017).,rephrase,['We included 17 studies that had a total of 1988 participants (evidence current until November 2017).'],0,0.05,1,20
CD012058,0,1,"Three studies limited their inclusion to people with intermittent claudication, 12 limited inclusion to people with varying levels of critical limb ischaemia, and two included people with either condition.",rephrase,['Most of the studies included people with critical limb ischaemia; three studies included people with intermittent claudication.'],1,0.1,1,20
CD012058,0,2,"Study investigators evaluated many different types of gene therapies, using different protocols.",rephrase,"['These studies used various types of gene therapy as well as different dosages, some providing single treatments and some repeated treatments.']",2,0.15,1,20
CD012058,0,3,"Most studies evaluated growth factor-encoding gene therapy, with six studies using vascular endothelial growth factor (VEGF)-encoding genes, four using hepatocyte growth factor (HGF)-encoding genes, and three using fibroblast growth factor (FGF)-encoded genes.",delete,[],3,0.2,1,20
CD012058,0,4,"Two studies evaluated hypoxia-inducible factor 1-alpha (HIF-1α) gene therapy, one study used a developmental endothelial locus-1 gene therapy, and the final study evaluated a stromal cell-derived factor-1 (SDF-1) gene therapy.",delete,[],3,0.25,2,20
CD012058,0,5,"Most studies reported outcomes after 12 months of follow-up, but follow-up ranged from three months to two years.",delete,[],3,0.3,2,20
CD012058,1,6,"Overall risk of bias varied between studies, with many studies not providing sufficient detail for adequate determination of low risk of bias for many domains.",rephrase,"['Risk of bias of the included studies varied greatly, and this was a concern because studies did not clearly report on their methods nor on follow-up of participants.']",3,0.35,2,20
CD012058,1,7,"Two studies did not utilise a placebo control, leading to risk of performance bias.",rephrase,"['Most studies used a placebo control, which increases the risk that outcomes may have been different if people knew they were given treatment or control.']",4,0.4,2,20
CD012058,1,8,"Several studies reported in previous protocols or in their Methods sections that they would report on certain outcomes for which no data were then reported, increasing risk of reporting bias.",delete,[],5,0.45,3,20
CD012058,1,9,All included studies reported sponsorships from corporate entities that led to unclear risk of other bias.,rephrase,['Corporations that produce the tested treatments sponsored all included trials.'],5,0.5,3,20
CD012058,1,10,"The overall quality of evidence ranged from moderate to very low, generally as the result of heterogeneity and imprecision, with few or no studies reporting on outcomes.",rephrase,['The quality of evidence varied from moderate to very low.'],6,0.55,3,20
CD012058,2,11,"Evidence suggests no clear differences for the outcomes of amputation-free survival, major amputation, and all-cause mortality between those treated with gene therapy and those not receiving this treatment (all moderate-quality evidence).",rephrase,"['When combining the data, we found no clear differences between people who received gene therapy and those who did not in terms of amputation-free survival (patients who did not have an amputation and did not die), major amputation (above the ankle), or death.']",7,0.6,3,20
CD012058,2,12,"Low-quality evidence suggests improvement in complete ulcer healing with gene therapy (odds ratio (OR) 2.16, 95% confidence interval (CI) 1.02 to 4.59; P = 0.04).",rephrase,['We did see improvement in complete ulcer healing in the gene therapy treatment group compared to the control group.'],8,0.65,4,20
CD012058,2,13,We could not combine data on quality of life and can draw no conclusions at this time regarding this outcome (very low-quality evidence).,rephrase,['We were not able to combine data on quality of life or pain-free walking distances (distances one can walk without experiencing leg pain).'],9,0.7,4,20
CD012058,2,14,"We included one study in the meta-analysis for ankle brachial index, which showed no clear differences between treatments, but we can draw no overall association (low-quality evidence).",rephrase,['The quality of evidence for the ankle brachial index was low because only one study with few participants reported this outcome.'],10,0.75,4,20
CD012058,2,15,We combined in a meta-analysis pain symptom scores as assessed by visual analogue scales from two studies and found no clear differences between treatment groups (very low-quality evidence).,rephrase,"['Studies show no clear differences in pain symptom scores, but we evaluated only two studies for this outcome.']",11,0.8,4,20
CD012058,2,16,"We carried out extensive subgroup analyses by PAD classification, dosage schedule, vector type, and gene used but identified no substantial differences.",delete,[],12,0.85,5,20
CD012058,3,17,"Moderate-quality evidence shows no clear differences in amputation-free survival, major amputation, and all-cause mortality between those treated with gene therapy and those not receiving gene therapy.",delete,[],12,0.9,5,20
CD012058,3,18,"Some evidence suggests that gene therapy may lead to improved complete ulcer healing, but this outcome needs to be explored with improved reporting of the measure, such as decreased ulcer area in cm², and better description of ulcer types and healing.",delete,[],12,0.95,5,20
CD012058,3,19,"Further standardised data that are amenable to meta-analysis are needed to evaluate other outcomes such as quality of life, ankle brachial index, symptom scores, and claudication distance.",delete,[],12,1.0,5,20
